epoch,step,train_loss
0,49,0.47515296936035156
0,99,0.4622214436531067
0,149,0.47901180386543274
0,199,0.4859009385108948
0,249,0.44230660796165466
0,299,0.49486857652664185
0,349,0.473006010055542
0,399,0.4652344584465027
0,449,0.46279361844062805
0,499,0.4467722773551941
0,549,0.42598024010658264
0,599,0.4688377380371094
0,649,0.4607710838317871
0,699,0.45607274770736694
0,749,0.47267946600914
0,799,0.41817185282707214
0,849,0.4733898639678955
0,899,0.4028831124305725
0,949,0.442143976688385
0,999,0.4083905816078186
0,1049,0.43058544397354126
0,1099,0.45133399963378906
0,1149,0.4228075444698334
0,1199,0.42537304759025574
0,1249,0.454775333404541
0,1299,0.44528788328170776
0,1349,0.4318397045135498
0,1399,0.39445260167121887
0,1449,0.44777020812034607
0,1499,0.41724535822868347
0,1549,0.41651228070259094
0,1599,0.45591282844543457
0,1649,0.428218275308609
0,1699,0.3980981111526489
0,1749,0.4459928870201111
0,1799,0.4322877526283264
0,1849,0.4334864616394043
0,1899,0.40494734048843384
0,1949,0.4406660497188568
0,1999,0.4196156859397888
0,2049,0.40867263078689575
0,2099,0.43872928619384766
0,2149,0.3657374083995819
0,2199,0.4389397203922272
0,2249,0.4355635643005371
0,2299,0.4280490577220917
0,2349,0.4626311957836151
0,2399,0.41149842739105225
0,2449,0.44030502438545227
0,2499,0.4177830219268799
0,2549,0.40008285641670227
0,2599,0.41127005219459534
0,2649,0.4127921164035797
0,2699,0.42126116156578064
0,2749,0.3668135106563568
0,2799,0.4274120032787323
0,2849,0.3804647922515869
0,2899,0.40540745854377747
0,2949,0.425014466047287
0,2999,0.39622029662132263
0,3049,0.39533528685569763
0,3099,0.3584017753601074
0,3149,0.4285849630832672
0,3199,0.4255165457725525
0,3249,0.4133255183696747
0,3299,0.37308254837989807
0,3349,0.4249556064605713
0,3399,0.369588702917099
0,3449,0.39860543608665466
0,3499,0.3910540044307709
0,3549,0.3658476173877716
0,3599,0.44334912300109863
0,3649,0.3827451765537262
0,3699,0.37305954098701477
0,3749,0.3310447335243225
0,3799,0.44343337416648865
0,3849,0.30808764696121216
0,3899,0.41348692774772644
0,3949,0.40129685401916504
0,3999,0.42996713519096375
0,4049,0.3849175274372101
0,4099,0.3337787985801697
0,4149,0.32980629801750183
0,4199,0.3361072838306427
0,4249,0.389381468296051
0,4299,0.413153737783432
0,4349,0.388020396232605
0,4399,0.30167320370674133
0,4449,0.38171979784965515
0,4499,0.3114137649536133
0,4549,0.3580857515335083
0,4599,0.35549601912498474
0,4649,0.35179027915000916
0,4699,0.2741002142429352
0,4749,0.42001205682754517
0,4799,0.2901686728000641
0,4849,0.374600887298584
0,4899,0.378892183303833
0,4949,0.3578488528728485
0,4999,0.3458007574081421
0,5049,0.3690313696861267
0,5099,0.37726137042045593
0,5149,0.3455297648906708
0,5199,0.337580144405365
0,5249,0.314838707447052
0,5299,0.31796225905418396
0,5349,0.30542150139808655
0,5399,0.36084726452827454
0,5449,0.3544654846191406
0,5499,0.29770180583000183
0,5549,0.3428370952606201
0,5599,0.369669109582901
0,5649,0.34986448287963867
0,5699,0.36267560720443726
0,5749,0.41872265934944153
0,5799,0.3447476327419281
0,5849,0.37654778361320496
0,5899,0.34756579995155334
0,5949,0.3732578456401825
0,5999,0.29444098472595215
0,6049,0.4106471538543701
0,6099,0.34800443053245544
0,6149,0.3442929685115814
0,6199,0.366691529750824
0,6249,0.279471218585968
0,6299,0.31112372875213623
0,6349,0.3880666196346283
0,6399,0.34682875871658325
0,6449,0.378865510225296
0,6499,0.3548804819583893
0,6549,0.32898426055908203
0,6599,0.27197974920272827
0,6649,0.34988293051719666
0,6699,0.3636058270931244
0,6749,0.30709588527679443
0,6799,0.367615282535553
0,6849,0.32405373454093933
0,6899,0.27691179513931274
0,6949,0.28596416115760803
0,6999,0.4018131494522095
0,7049,0.3650445342063904
0,7099,0.3561106324195862
0,7149,0.33035746216773987
0,7199,0.37557151913642883
0,7249,0.3631731867790222
0,7299,0.34403038024902344
0,7349,0.30573222041130066
0,7399,0.3547961115837097
0,7449,0.34220314025878906
0,7499,0.3603265881538391
0,7549,0.23194089531898499
0,7599,0.39319995045661926
0,7649,0.28136709332466125
0,7699,0.3620821535587311
0,7749,0.2761054039001465
0,7799,0.29693344235420227
0,7849,0.3919127285480499
0,7899,0.26710301637649536
0,7949,0.3019641041755676
0,7999,0.23970112204551697
0,8049,0.34957632422447205
0,8099,0.33024752140045166
0,8149,0.2740075886249542
0,8199,0.36781156063079834
0,8249,0.3647095561027527
0,8299,0.29439088702201843
0,8349,0.3285093605518341
0,8399,0.3203972280025482
0,8449,0.3778277635574341
0,8499,0.282276451587677
0,8549,0.20418624579906464
0,8599,0.35923445224761963
0,8649,0.33942800760269165
0,8699,0.40293189883232117
0,8749,0.344356894493103
0,8799,0.31410840153694153
0,8849,0.36193159222602844
0,8899,0.28587037324905396
0,8949,0.3259749710559845
0,8999,0.35753366351127625
0,9049,0.3442559838294983
0,9099,0.3919965326786041
0,9149,0.29566285014152527
0,9199,0.2705104947090149
0,9249,0.24195149540901184
0,9299,0.36251315474510193
0,9349,0.2930799722671509
0,9399,0.291450172662735
0,9449,0.3226999342441559
0,9499,0.3181775212287903
0,9549,0.2677387595176697
0,9599,0.3746579587459564
0,9649,0.3272337317466736
0,9699,0.3362857699394226
0,9749,0.197843998670578
0,9799,0.2802278399467468
0,9849,0.3516695499420166
0,9899,0.2441323846578598
0,9949,0.2673925757408142
0,9999,0.2318919599056244
0,10049,0.4047311246395111
0,10099,0.36949464678764343
0,10149,0.3069189488887787
0,10199,0.32980313897132874
0,10249,0.3302401602268219
0,10299,0.48712339997291565
0,10349,0.3235989511013031
0,10399,0.4149777591228485
0,10449,0.35010290145874023
0,10499,0.3367030620574951
0,10549,0.2903876304626465
0,10599,0.2923206388950348
0,10649,0.3694392442703247
0,10699,0.3303110599517822
0,10749,0.28586652874946594
0,10799,0.3226286470890045
0,10849,0.46679696440696716
0,10899,0.330208420753479
0,10949,0.29871881008148193
0,10999,0.29716870188713074
0,11049,0.35049861669540405
0,11099,0.28600287437438965
0,11149,0.3847857713699341
0,11199,0.23837688565254211
0,11249,0.2898527979850769
0,11299,0.32709020376205444
0,11349,0.272256076335907
0,11399,0.23371602594852448
0,11449,0.27792343497276306
0,11499,0.2893935441970825
0,11549,0.18423360586166382
0,11599,0.22815977036952972
0,11649,0.24587076902389526
0,11699,0.2803212106227875
0,11749,0.2840191125869751
0,11799,0.2432008534669876
0,11849,0.27057403326034546
0,11899,0.2970586121082306
0,11949,0.27203723788261414
0,11999,0.3256087899208069
0,12049,0.30548807978630066
0,12099,0.3662509620189667
0,12149,0.2818978726863861
0,12199,0.3386407196521759
0,12249,0.31197983026504517
0,12299,0.3271251618862152
0,12349,0.3469143211841583
0,12399,0.33782097697257996
0,12449,0.3473242521286011
0,12499,0.32957521080970764
0,12549,0.35073724389076233
0,12599,0.36389315128326416
0,12649,0.2619360089302063
0,12699,0.3453843593597412
0,12749,0.33549872040748596
0,12799,0.3646107614040375
0,12849,0.25329893827438354
0,12899,0.33213499188423157
0,12949,0.31774115562438965
0,12999,0.26429077982902527
0,13049,0.3451429605484009
0,13099,0.20319925248622894
